"GitHub.Repo","Engineered.ML.Project","Python_Percentage","Assign.Multi.Targets","Call.Star","List.Comprehension","Dict.Comprehension","Set.Comprehension","Truth.Value.Test","Chain.Compare","For.Multi.Targets","For.Else","PY_Assign.Multi.Targets","PY_Call.Star","PY_List.Comprehension","PY_Dict.Comprehension","PY_Set.Comprehension","PY_Truth.Value.Test","PY_Chain.Compare","PY_For.Multi.Targets","PY_For.Else","duplicated_lines_density","security_remediation_effort","duplicated_files","violations","critical_violations","info_violations","uncovered_lines","complexity","minor_violations","duplicated_lines","sqale_index","bugs","ncloc","reliability_remediation_effort","reliability_rating","sqale_debt_ratio","comment_lines_density","security_hotspots","cognitive_complexity","duplicated_blocks","blocker_violations","major_violations","security_rating","files","code_smells","security_hotspots_to_review_status","vulnerabilities","file_complexity","HIGH_reliability_issues","MEDIUM_reliability_issues","LOW_reliability_issues","HIGH_maintainability_issues","MEDIUM_maintainability_issues","LOW_maintainability_issues","HIGH_security_issues","MEDIUM_security_issues","LOW_security_issues","tot_pythonic","tot_non_pythonic","pythonic_percentage"
"https://github.com/SurrealAI/surreal.git",1,90.0649343702864,285,4,8,6,0,19,4,0,0,0,23,33,5,0,299,5,47,0,6,0,8,197,47,27,6381,1631,54,873,844,8,9537,50,4,0.3,25.4,16,1403,25,0,69,1,108,189,16,0,15.1,2,22,0,45,63,81,0,0,16,412,326,0.558265582655827
"https://github.com/taehoonlee/tensornets.git",1,100,308,0,5,0,0,15,4,0,0,14,52,115,2,0,255,3,38,0,3,0,7,235,74,14,6212,1496,25,461,1757,9,9406,65,5,0.6,28.1,9,1482,24,3,119,1,54,226,9,0,27.7,8,9,1,76,112,38,0,0,5,479,332,0.590628853267571
"https://github.com/TAMU-VITA/DeblurGANv2.git",0,99.9498336589745,97,0,1,0,0,4,0,0,0,1,16,9,0,0,33,1,7,0,11.4,0,4,113,5,2,1780,357,68,358,375,0,2273,0,1,0.5,12,8,230,13,0,38,1,27,113,8,0,13.2,0,2,0,5,42,66,0,0,2,67,102,0.396449704142012
"https://github.com/TarrySingh/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials.git",0,95.8648603355887,8043,98,102,22,0,505,129,9,4,119,339,1627,92,0,3780,123,875,3,8.6,0,308,8468,991,127,138645,28919,4641,27848,43730,197,193262,1960,5,0.8,27.1,313,27638,1466,120,2589,1,1540,8271,313,0,18.8,537,494,10,1029,2502,4740,0,0,432,6958,8912,0.438437303087587
"https://github.com/tech-srl/code2vec.git",0,68.2190712209786,83,0,0,0,0,12,2,0,0,0,4,15,6,0,68,1,15,0,0,0,0,43,5,5,1715,476,5,0,192,2,2348,15,5,0.3,8.1,2,352,0,2,26,1,19,41,2,0,25.1,7,0,0,5,25,10,0,0,0,109,97,0.529126213592233
"https://github.com/tensorflow/addons.git",1,84.3942818190707,1458,3,3,1,0,48,29,2,1,0,27,86,6,0,477,7,57,0,5.4,0,37,525,29,33,16138,3328,36,2557,2616,33,28385,167,3,0.3,29.8,2,2180,139,0,427,1,265,492,2,0,12.6,102,254,0,37,370,69,0,0,221,660,1545,0.299319727891156
"https://github.com/tensorflow/compression.git",1,59.5302215726442,386,4,3,0,0,5,8,0,0,3,33,51,13,0,236,11,34,0,8.6,0,13,93,30,10,6486,1493,0,1334,615,1,9288,5,3,0.2,30.3,6,1033,37,0,53,1,74,92,6,0,20.2,37,3,0,30,52,10,0,0,2,381,406,0.484116899618806
"https://github.com/tensorflow/data-validation.git",1,66.6630737602137,940,7,20,7,2,22,20,1,2,1,43,132,14,2,465,9,147,0,1.6,0,13,210,81,56,12062,2985,7,862,1287,2,41798,10,4,0.1,15,4,2481,35,0,66,1,120,208,4,0,24.9,2,42,0,83,62,63,0,0,41,813,1021,0.443293347873501
"https://github.com/tensorflow/federated.git",1,82.9012035247456,3232,59,43,4,3,41,35,12,0,3,164,441,40,1,1860,6,279,0,5.3,0,108,752,197,188,56656,12839,20,9491,4183,31,123629,170,5,0.1,22.1,39,7539,488,3,344,1,612,721,39,0,21,233,47,3,195,224,205,0,0,24,2794,3429,0.448979591836735
"https://github.com/tensorflow/graphics.git",1,84.5432569321214,1796,7,3,9,0,39,7,1,0,2,44,166,5,0,512,1,76,0,3.7,0,45,936,57,13,19800,3464,26,2070,4810,5,33679,19,3,0.5,30.3,15,2232,88,0,840,1,335,931,15,0,10.3,69,700,1,62,823,38,0,0,696,806,1862,0.302098950524738
"https://github.com/tensorflow/mesh.git",1,99.9026787465949,1356,1,17,16,2,84,34,1,1,8,33,295,27,7,765,0,119,0,4,0,15,240,86,48,15706,4139,14,1674,2046,29,25003,172,3,0.3,32.4,9,4117,71,0,92,1,78,211,9,0,53.1,0,58,3,86,66,59,0,0,32,1254,1512,0.453362255965293
"https://github.com/tensorflow/model-analysis.git",1,69.9314825346081,1583,0,37,60,1,50,62,3,0,0,31,244,55,4,1331,0,335,2,9.6,0,74,549,197,123,26612,6664,8,9048,4819,11,66455,55,3,0.2,21.7,6,7328,514,0,221,1,316,538,6,0,21.1,13,19,0,198,210,130,0,0,8,2002,1796,0.52711953659821
"https://github.com/tensorflow/models.git",0,87.1281393477128,17064,154,142,146,1,479,266,18,7,104,251,1499,251,10,7799,47,1191,3,8.5,0,613,4258,1004,344,203485,41447,349,50701,31060,142,374614,906,5,0.3,28,221,35307,2723,17,2544,1,2565,4116,221,0,16.2,616,1024,8,1033,2358,685,0,0,909,11155,18277,0.37900924164175
"https://github.com/tensorflow/privacy.git",1,68.4353948551545,1227,2,15,3,0,70,32,0,1,2,74,162,9,2,526,17,83,0,4.8,0,49,386,62,15,17024,3649,40,2308,2231,31,29035,175,5,0.3,29.2,23,2886,119,1,268,1,248,355,23,0,14.7,76,144,0,68,227,55,0,0,117,875,1350,0.393258426966292
"https://github.com/tensorflow/quantum.git",1,67.6422272454181,694,44,9,1,0,22,8,1,0,0,61,520,8,2,303,0,65,0,6.1,0,27,260,80,30,7821,1643,42,1662,1256,8,15859,40,3,0.3,32.9,10,1271,85,0,108,1,116,252,10,0,14.2,16,69,2,81,95,70,0,0,63,959,779,0.551783659378596
"https://github.com/tensorflow/ranking.git",1,91.3648352272874,1050,0,9,7,0,2,5,0,0,0,12,92,65,4,245,2,51,0,6.7,0,29,206,33,35,11987,2254,0,2524,693,62,22200,200,4,0.1,32.2,11,1122,134,1,137,1,82,144,11,0,27.5,22,55,0,26,83,35,0,0,1,471,1073,0.305051813471503
"https://github.com/tensorforce/tensorforce.git",1,99.923316345592,747,0,0,3,0,121,54,0,0,20,19,96,6,0,1136,27,109,4,7.5,0,50,560,168,69,14794,4358,33,2727,5368,69,22467,436,5,0.8,25.7,9,5951,173,4,286,1,165,491,9,0,26.4,17,91,5,168,226,97,0,0,31,1417,925,0.605038428693424
"https://github.com/tensorlayer/hyperpose.git",1,72.5794330208563,486,2,19,4,0,90,20,0,0,0,0,23,9,0,173,0,75,0,12.4,0,24,372,43,16,7422,1356,137,1436,1976,13,8455,80,5,0.8,19.8,3,1565,66,2,174,1,76,359,3,0,17.8,45,11,0,54,151,150,0,0,0,280,621,0.310765815760266
"https://github.com/tensorlayer/RLzoo.git",1,66.5694708288054,325,1,1,1,0,23,4,0,0,6,20,32,0,0,279,4,32,0,29.5,0,22,280,128,5,5512,1198,57,3648,1957,5,8689,36,3,0.8,21.5,7,1497,139,0,90,1,74,275,7,0,16.2,2,11,0,128,85,62,0,0,6,373,355,0.512362637362637
"https://github.com/tensorlayer/tensorlayer.git",1,99.6406818845534,1286,15,16,8,0,125,27,13,0,32,42,198,4,0,812,12,226,1,13.7,0,87,1602,288,41,23533,4977,460,7630,9899,18,29886,134,5,1.1,37,61,5581,344,9,804,1,256,1584,61,0,19.5,109,146,0,295,781,501,0,0,134,1327,1490,0.471068512602059
"https://github.com/tensorpack/tensorpack.git",1,99.8178023727589,1053,19,15,9,0,110,27,7,0,13,151,274,37,14,937,0,152,1,1,0,15,620,109,56,20461,5006,172,403,2949,12,25283,90,5,0.4,28.8,25,4506,20,6,277,1,241,608,25,0,21.4,89,27,0,118,267,223,0,0,19,1579,1240,0.560127704859879
"https://github.com/tensorwerk/hangar-py.git",1,100,725,2,17,14,0,169,16,8,0,3,49,108,26,0,364,10,235,5,8.1,0,31,1375,54,9,16876,3327,962,3231,4415,19,25050,104,4,0.6,27.6,8,3038,133,1,349,1,115,1356,8,0,28.9,9,86,0,46,339,971,0,0,76,800,951,0.456881781838949
"https://github.com/tf-encrypted/tf-encrypted.git",1,88.364240496956,1056,13,17,13,0,35,6,0,0,8,40,176,0,0,485,3,54,0,5.7,0,30,377,74,41,15194,3343,75,1887,2062,7,22478,37,5,0.3,16,13,2030,95,2,185,1,147,370,13,0,22.7,17,63,0,74,174,116,0,0,58,766,1140,0.401888772298006
"https://github.com/THUDM/cogdl.git",1,93.2382620839667,1855,49,27,27,0,128,40,5,0,18,53,307,12,0,876,51,191,0,12,0,105,793,114,13,27480,5701,258,5690,4546,28,34779,172,5,0.4,11.8,53,5129,214,3,405,1,396,765,53,0,14.4,12,87,3,123,376,266,0,0,65,1508,2131,0.414399560318769
"https://github.com/thu-ml/tianshou.git",1,100,874,2,5,0,0,81,11,0,0,19,51,200,14,3,778,19,90,0,18.3,0,81,591,127,144,19026,3708,157,7947,2564,17,32908,79,4,0.3,15.7,4,3099,784,0,163,1,243,574,4,0,15.4,7,70,3,132,144,298,0,0,57,1174,973,0.546809501630182
"https://github.com/thunlp/OpenNRE.git",0,98.2778695244092,160,0,6,1,0,25,12,0,0,0,13,7,3,0,118,0,14,0,31.6,0,16,120,51,0,2473,549,26,1372,1052,17,3165,34,5,1.1,21,1,777,55,14,29,1,42,103,1,0,13.1,15,2,1,50,28,25,0,0,1,155,204,0.431754874651811
"https://github.com/Tianxiaomo/pytorch-YOLOv4.git",0,74.184842883549,358,3,4,1,0,29,9,2,0,0,3,43,9,0,162,12,25,0,4.2,0,5,228,43,0,4226,717,76,274,1257,7,4721,75,5,0.9,13.8,14,975,10,4,105,1,30,221,14,0,23.9,8,4,0,47,100,74,0,0,1,254,406,0.384848484848485
"https://github.com/tianzhi0549/FCOS.git",1,76.9750636190783,562,8,11,1,0,48,15,0,0,1,30,174,11,0,274,5,110,0,3.8,0,10,211,19,38,7525,1539,80,623,718,8,11287,33,3,0.2,17.7,3,1303,21,0,74,1,150,203,3,0,10.3,1,8,0,20,65,118,0,0,0,605,645,0.484
"https://github.com/Tiiiger/QPyTorch.git",1,52.0192550193537,113,0,0,0,0,21,1,0,0,1,23,4,0,0,66,4,26,0,34.6,0,17,108,17,2,2371,459,50,1833,696,2,4127,15,5,0.6,8.9,0,564,60,2,37,1,44,106,0,0,10.4,2,0,0,17,39,50,0,0,0,124,135,0.478764478764479
"https://github.com/timesler/facenet-pytorch.git",1,100,81,0,0,1,0,7,1,0,0,0,1,18,3,0,55,0,17,0,0,0,0,24,10,0,1178,214,6,0,213,0,1464,0,1,0.5,19.8,0,213,0,0,8,1,10,24,0,0,21.4,2,0,0,12,6,6,0,0,0,94,90,0.510869565217391
"https://github.com/tobybreckon/fire-detection-cnn.git",0,86.6737176097303,45,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,13.2,0,4,22,17,0,668,59,1,205,121,1,695,5,3,0.6,27.4,0,105,4,0,4,1,8,21,0,0,7.4,2,1,0,19,1,1,0,0,0,24,45,0.347826086956522
"https://github.com/tofunlp/lineflow.git",1,99.6830137513399,120,0,2,0,0,2,1,0,0,0,21,47,6,0,32,0,28,0,1,0,2,18,5,0,2363,557,8,38,81,5,2794,40,5,0.1,4.8,9,287,2,5,0,1,44,13,9,0,12.7,5,0,0,5,0,8,0,0,0,134,125,0.517374517374517
"https://github.com/torchgan/torchgan.git",1,67.0850034625415,121,3,2,3,0,8,6,0,0,0,22,6,0,0,51,0,18,0,4.4,0,8,98,49,7,2077,535,5,321,1078,0,4164,0,1,0.9,36.6,2,558,14,0,37,1,49,98,2,0,10.9,0,0,0,49,37,12,0,0,0,97,143,0.404166666666667
"https://github.com/tristandeleu/pytorch-maml-rl.git",0,100,102,2,0,0,0,0,4,0,0,0,12,25,0,0,25,0,12,2,5.4,0,3,28,11,0,1321,280,7,134,119,4,1710,20,3,0.2,16,0,165,6,0,10,1,37,24,0,0,7.6,0,10,0,11,6,7,0,0,6,76,108,0.41304347826087
"https://github.com/tristandeleu/pytorch-meta.git",1,100,299,11,3,0,0,5,6,0,0,0,12,58,1,0,203,0,50,0,12.2,0,22,82,13,1,4805,1118,9,1315,431,9,6339,55,5,0.2,29.6,7,947,80,1,58,1,95,73,7,0,11.8,3,42,0,15,48,10,0,0,33,324,324,0.5
"https://github.com/tslearn-team/tslearn.git",1,100,335,12,1,1,0,36,6,1,1,10,13,62,5,0,238,0,48,0,2.1,0,9,399,31,5,6804,1408,283,453,1329,10,9353,81,5,0.5,52.1,3,1518,21,4,76,1,98,389,3,0,14.4,4,58,0,31,70,288,0,0,52,376,393,0.488946684005202
"https://github.com/uber/causalml.git",1,66.014928871181,414,1,5,0,0,8,49,0,0,0,21,67,55,0,193,6,51,0,12,0,10,595,37,1,5495,1189,402,1993,2928,2,9941,8,3,1,30.9,1,1249,91,0,155,1,72,593,1,0,16.5,7,64,0,40,150,403,0,0,61,393,477,0.451724137931034
"https://github.com/uber/ludwig.git",1,99.8776109550527,2425,4,41,25,4,161,68,10,2,14,101,447,152,27,1906,26,420,1,3.9,0,60,1337,306,296,46941,11824,215,5362,8720,63,96085,337,5,0.3,17.4,60,9862,295,12,508,1,651,1274,60,0,18.2,10,95,7,315,468,498,0,0,51,3094,2740,0.530339389784025
"https://github.com/UKPLab/sentence-transformers.git",1,99.9579530814385,357,3,8,1,1,32,26,1,1,5,18,167,34,0,468,9,95,0,14.8,5,69,128,55,1,11032,2286,21,3872,1037,10,16232,58,3,0.2,26,71,3028,258,0,51,4,201,117,71,1,11.4,2,22,4,56,43,18,1,0,16,796,430,0.64926590538336
"https://github.com/ultralytics/xview-yolov3.git",0,88.6020721964774,136,4,3,2,0,17,3,0,0,0,0,28,0,0,38,0,18,0,0,0,0,100,18,0,1296,268,41,0,558,1,1940,10,4,1,26.8,13,398,0,0,41,1,11,99,13,0,24.4,3,4,0,19,39,41,0,0,4,84,165,0.337349397590361
"https://github.com/ultralytics/yolov3.git",1,76.520010391003,461,4,0,0,0,42,5,3,0,5,37,151,10,0,674,7,104,0,11.7,0,16,285,63,3,8669,2491,49,1858,2977,7,11084,45,5,0.9,31.4,40,3424,83,3,167,1,51,278,40,0,48.8,4,17,2,64,164,50,0,0,4,988,515,0.657351962741184
"https://github.com/ultralytics/yolov5.git",1,98.31347563716,469,4,0,0,0,42,5,3,0,5,37,163,11,0,698,7,104,0,10.1,0,16,280,63,3,8862,2554,50,1660,3040,7,11363,45,5,0.9,31.4,43,3536,80,3,161,1,51,273,43,0,50.1,4,18,2,64,158,51,0,0,5,1025,523,0.662144702842377
"https://github.com/urduhack/urduhack.git",1,100,45,0,3,1,1,6,1,3,0,0,0,11,3,0,47,0,30,0,0.3,0,2,28,8,0,1554,472,0,25,286,0,5774,0,1,0.2,21.2,0,373,2,0,20,1,84,28,0,0,5.6,0,0,0,8,20,0,0,0,0,91,60,0.602649006622517
"https://github.com/vaexio/vaex.git",1,60.898405399447,2943,35,22,7,4,345,63,0,2,117,261,682,196,9,2863,18,342,7,2.6,460,28,3817,859,310,56920,13599,704,2408,20716,248,63403,1602,5,1.1,19.9,28,15103,61,19,1925,4,427,3523,28,46,31.8,40,248,22,800,1738,985,46,0,58,4495,3421,0.567837291561395
"https://github.com/VainF/pytorch-msssim.git",0,99.5063174629738,43,0,0,0,0,1,0,0,0,0,4,2,0,0,13,0,3,0,3.7,0,2,41,1,0,548,85,29,38,126,0,693,0,1,0.6,14.9,3,99,2,0,11,1,14,41,3,0,6.1,0,4,0,1,11,29,0,0,4,22,44,0.333333333333333
"https://github.com/vanvalenlab/deepcell-tf.git",1,99.9899267245148,688,1,35,5,0,29,10,0,0,4,16,65,7,0,253,6,89,0,9,0,13,597,62,34,8916,1810,86,2252,3461,2,14079,10,2,0.8,32.4,3,2414,113,0,415,1,94,595,3,0,19.3,13,296,2,74,403,118,0,0,296,440,768,0.364238410596026
"https://github.com/videoflow/videoflow.git",1,99.0155728215115,103,0,0,1,0,10,7,4,0,0,13,34,0,0,94,0,4,0,2.9,0,2,95,34,7,2332,556,41,128,664,1,2650,5,3,0.8,30.9,2,552,4,0,13,1,57,94,2,0,9.8,0,1,0,34,12,48,0,0,0,145,125,0.537037037037037
"https://github.com/vita-epfl/monoloco.git",1,80.3352240137659,399,1,2,1,3,17,5,2,0,3,4,133,17,2,299,10,61,2,9.3,0,4,130,40,2,5555,1183,19,939,830,1,6963,5,3,0.4,18.8,6,1523,12,0,69,1,46,129,6,0,25.7,0,8,0,40,68,21,0,0,7,531,430,0.552549427679501
"https://github.com/vita-epfl/openpifpaf.git",1,83.5898100344848,736,21,3,0,1,45,14,4,0,2,26,295,19,8,699,10,136,2,9.8,0,34,272,67,20,13127,3201,45,2684,1855,34,20537,164,5,0.3,14,32,3156,79,2,138,1,194,238,32,0,16.5,1,32,1,68,107,64,0,0,1,1197,824,0.592281048985651
"https://github.com/vwxyzjn/cleanrl.git",0,93.3053267065937,420,1,1,0,0,109,10,0,0,13,11,82,6,0,248,1,64,0,55.3,0,35,140,8,3,7933,1327,18,8128,667,0,11709,0,1,0.2,8.5,16,2646,806,0,111,1,72,140,16,0,18.4,0,23,0,8,111,21,0,0,23,425,541,0.439958592132505
"https://github.com/wandb/client.git",1,86.5353399579739,3631,3,42,19,3,310,96,13,6,37,285,656,174,20,5685,40,596,18,3.3,30,118,3616,1074,557,97496,25275,532,9251,23730,156,212040,912,5,0.4,14.3,256,23552,262,12,1441,2,1307,3459,256,1,19.3,26,304,3,1069,1305,1085,0,0,170,7511,4123,0.64560770156438
"https://github.com/wikipedia2vec/wikipedia2vec.git",1,99.1290619809732,147,2,1,0,0,14,1,1,0,1,19,52,7,0,78,3,39,0,1.5,0,4,67,38,0,2809,726,10,84,839,1,4480,5,3,0.6,4,4,790,4,0,19,1,49,66,4,0,14.8,0,9,0,39,17,10,0,0,8,199,166,0.545205479452055
"https://github.com/wubinzzu/NeuRec.git",0,92.7953721609698,427,2,14,2,0,33,7,1,0,1,9,97,5,0,90,0,104,0,15.9,0,27,271,37,1,6035,1154,117,1558,1211,8,6963,49,5,0.6,17.7,1,1274,120,9,107,1,57,263,1,0,20.2,36,27,0,47,98,118,0,0,21,306,486,0.386363636363636
"https://github.com/XanaduAI/pennylane.git",1,99.9008394621593,11963,187,91,3,1,1382,96,21,3,35,1433,2187,150,24,3722,111,1251,0,12.7,0,271,3066,279,261,169388,35470,1475,56789,13293,276,262176,1512,5,0.2,29.5,4,20229,3857,8,1043,1,867,2790,4,0,40.9,42,565,24,279,796,1712,0,0,333,8913,13747,0.39333627537511
"https://github.com/XanaduAI/strawberryfields.git",1,99.8734901613168,1694,24,13,2,0,162,7,6,0,4,145,427,30,6,821,20,114,0,2.3,0,22,1155,95,37,23931,4962,618,1456,4877,44,32166,217,4,0.5,38.3,0,3919,65,1,404,1,185,1111,0,0,26.8,25,275,1,105,352,654,0,0,233,1567,1908,0.450935251798561
"https://github.com/xiaomiwujiecao/DataAnalysisInAction.git",0,98.1904072124272,27,0,0,0,0,0,0,0,0,2,0,9,2,0,1,0,21,0,40.5,0,25,123,3,0,1697,114,11,1189,573,9,1939,45,3,1,24.2,7,108,50,0,109,1,82,114,7,0,1.4,0,16,0,11,92,11,0,0,4,35,27,0.564516129032258
"https://github.com/Xilinx/brevitas.git",1,85.0003886420614,1159,8,7,3,0,101,56,2,0,7,231,231,36,6,1620,4,201,1,2.7,0,21,612,250,53,26479,7042,110,1558,4901,47,38809,253,5,0.4,21.6,18,6762,72,12,187,1,388,565,18,0,18.1,13,38,2,251,155,159,0,0,5,2337,1336,0.636264633814321
"https://github.com/yahoo/TensorFlowOnSpark.git",1,80.5207049377326,253,3,1,3,0,16,1,5,0,0,4,56,6,0,155,0,9,1,18.4,0,15,156,25,5,4108,926,41,1489,1817,2,5254,10,3,1.2,22.2,20,1200,54,0,85,1,44,154,20,0,21,4,3,0,25,85,44,0,0,1,231,282,0.450292397660819
"https://github.com/yehengchen/Object-Detection-and-Tracking.git",0,100,410,3,2,1,0,51,3,2,0,0,20,84,11,0,107,0,28,0,57.5,0,38,215,34,1,4553,762,75,5880,1606,0,5368,0,1,1,29.9,3,878,114,0,105,1,58,215,3,0,13.6,3,18,0,39,100,76,0,0,18,250,472,0.346260387811634
"https://github.com/yongzhuo/nlp_xiaojiang.git",0,100,348,0,16,0,1,14,14,10,0,0,7,152,7,0,202,12,32,0,27.3,0,39,385,34,3,6408,1375,135,3588,1904,3,8169,90,4,0.8,25.4,25,1441,98,2,211,1,113,382,25,0,12.2,5,3,0,33,219,130,0,0,3,412,403,0.505521472392638
"https://github.com/YosefLab/scVI.git",1,100,1249,1,3,5,0,75,26,1,0,1,110,120,63,2,711,1,61,0,3.2,0,29,364,76,19,17578,3718,32,1585,2510,13,31598,78,5,0.3,27.7,13,3351,87,1,236,1,225,351,13,0,16.5,18,133,0,93,210,48,0,0,120,1069,1360,0.440098806093042
"https://github.com/yunjey/pytorch-tutorial.git",0,99.3808177618424,43,0,0,0,0,6,0,0,0,0,3,4,0,0,12,0,26,0,5.8,0,4,12,1,2,1127,174,5,120,41,0,1301,0,1,0.1,21.8,0,165,6,0,4,1,21,12,0,0,8.3,0,0,0,1,4,7,0,0,0,45,49,0.478723404255319
"https://github.com/yzhao062/pyod.git",1,86.6340108505629,551,2,4,1,0,47,7,2,0,1,6,16,0,0,160,10,43,0,17.8,0,52,666,98,34,11291,2292,382,5207,2685,3,14484,12,5,0.6,42.1,0,1429,1326,1,151,1,163,663,0,0,14.1,14,35,0,110,139,415,0,0,33,236,614,0.277647058823529
"https://github.com/zalandoresearch/pytorch-ts.git",1,100,345,0,1,0,0,11,0,0,0,1,26,58,7,0,79,1,15,0,20.3,0,21,157,37,5,4133,807,42,2802,1199,8,9892,39,5,0.4,17,0,586,111,1,72,1,77,149,0,0,10.5,1,12,1,41,62,46,0,0,2,187,357,0.34375
"https://github.com/zhanghang1989/PyTorch-Encoding.git",1,75.5131837173968,351,0,5,1,0,46,8,0,0,0,34,28,2,0,280,13,32,0,6.6,0,17,236,38,1,5410,1161,83,691,1303,23,6910,109,5,0.6,23.5,38,1188,33,22,92,1,88,213,38,0,13.2,21,7,0,39,90,84,0,0,5,389,411,0.48625
"https://github.com/zhijian-liu/torchprofile.git",0,100,8,0,0,1,0,0,2,0,0,0,1,12,1,0,10,2,2,1,0,0,0,2,1,0,287,91,1,0,11,0,402,0,1,0.1,2.7,0,64,0,0,0,1,16,2,0,0,5.7,0,0,0,1,0,1,0,0,0,29,11,0.725
"https://github.com/ZQPei/deep_sort_pytorch.git",0,95.2852914859935,251,2,3,0,0,25,1,0,0,1,6,44,3,0,99,1,18,0,3.6,0,6,123,24,0,3136,580,45,198,598,1,3527,5,3,0.6,25.8,1,674,8,0,54,1,52,122,1,0,11.2,1,1,0,25,52,45,0,0,0,172,282,0.378854625550661
"https://github.com/zyfra/ebonite.git",1,99.85505584288,264,1,0,1,0,65,20,0,0,3,28,95,48,5,324,1,38,4,0.4,60,4,127,31,30,11598,3139,15,82,479,6,13937,30,4,0.1,19.4,12,1485,4,2,49,5,291,117,12,4,10.8,7,5,1,24,49,44,4,0,5,546,351,0.608695652173913
